Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,B365CH,B365CD,B365CA,HS,AS,HST,AST,PSH,PSD,PSA,HC,AC
2019-11-23,Huddersfield,Birmingham,1,1,2.62,3.1,2.9,2.75,3.1,2.75,17,10,6,2,2.73,2.97,2.89,5,2
2019-11-23,Luton,Leeds,1,2,6.5,4.33,1.5,5.75,4.33,1.55,11,21,5,12,6.57,4.45,1.52,4,8
2019-11-23,Stoke,Wigan,2,1,1.83,3.4,4.75,1.8,3.5,4.75,16,10,4,2,1.83,3.49,5.03,3,5
2019-11-23,Swansea,Millwall,0,1,1.95,3.5,4.0,1.9,3.5,4.0,10,13,4,5,2.0,3.49,4.14,4,3
2019-11-23,West Brom,Sheffield Weds,2,1,1.9,3.6,4.0,1.95,3.4,4.0,9,15,3,2,1.9,3.49,4.22,6,8
2019-11-24,Middlesbrough,Hull,2,2,2.5,3.4,2.8,2.3,3.5,3.0,10,12,5,4,2.46,3.56,2.93,3,9
2019-11-26,Cardiff,Stoke,1,0,2.4,3.25,3.0,2.3,3.25,3.25,7,12,3,1,2.48,3.15,3.23,2,4
2019-11-26,Fulham,Derby,3,0,1.57,4.2,5.5,1.6,4.1,5.75,17,8,8,0,1.61,4.13,5.91,6,3
2019-11-26,Huddersfield,Swansea,1,1,2.7,3.2,2.7,2.7,3.3,2.62,14,6,5,2,2.71,3.3,2.8,11,6
2019-11-26,Luton,Charlton,2,1,2.1,3.6,3.3,2.0,3.75,3.5,16,10,4,2,2.11,3.78,3.44,5,9
2019-11-26,Millwall,Wigan,2,2,1.9,3.4,4.33,1.9,3.3,4.6,9,14,5,7,1.98,3.42,4.33,7,5
2019-11-26,Reading,Leeds,0,1,4.5,3.8,1.75,4.75,3.8,1.72,8,16,2,2,4.67,3.81,1.81,7,11
2019-11-27,Blackburn,Brentford,1,0,3.1,3.3,2.37,3.0,3.3,2.37,7,16,4,4,3.17,3.37,2.39,4,4
2019-11-27,Hull,Preston,4,0,2.62,3.4,2.7,2.5,3.4,2.75,21,13,10,4,2.69,3.4,2.75,4,8
2019-11-27,Middlesbrough,Barnsley,1,0,1.95,3.5,4.0,2.15,3.6,3.2,12,14,5,2,1.99,3.77,3.86,8,3
2019-11-27,QPR,Nott'm Forest,0,4,2.3,3.4,3.1,2.2,3.6,3.1,11,14,4,8,2.26,3.59,3.23,5,6
2019-11-27,Sheffield Weds,Birmingham,1,1,1.95,3.3,4.2,1.83,3.5,4.5,24,7,5,2,1.97,3.53,4.23,12,1
2019-11-27,West Brom,Bristol City,4,1,1.61,3.9,5.75,1.53,4.33,5.75,15,9,7,1,1.66,4.03,5.54,4,4
2019-11-29,Swansea,Fulham,1,2,2.87,3.5,2.4,2.65,3.6,2.5,18,10,7,4,2.94,3.56,2.45,6,0
2019-11-30,Charlton,Sheffield Weds,1,3,3.8,3.6,1.95,4.0,3.75,1.85,8,18,2,8,3.88,3.59,2.03,1,7
2019-11-30,Barnsley,Hull,3,1,2.62,3.75,2.45,2.9,3.8,2.25,11,6,5,1,2.82,3.82,2.42,6,6
2019-11-30,Birmingham,Millwall,1,1,2.15,3.1,3.8,2.3,3.25,3.25,10,11,3,5,2.21,3.24,3.73,5,3
2019-11-30,Brentford,Luton,7,0,1.44,4.33,7.5,1.45,4.33,7.0,21,4,12,1,1.46,4.69,7.32,9,3
2019-11-30,Bristol City,Huddersfield,5,2,2.2,3.2,3.5,2.25,3.25,3.3,12,11,8,5,2.19,3.31,3.69,4,4
2019-11-30,Derby,QPR,1,1,2.37,3.6,2.8,2.2,3.6,3.1,13,13,4,2,2.38,3.66,2.97,8,9
2019-11-30,Leeds,Middlesbrough,4,0,1.3,5.0,12.0,1.22,5.75,13.0,16,7,10,1,1.33,5.35,10.44,4,1
2019-11-30,Nott'm Forest,Cardiff,0,1,2.25,3.3,3.25,2.1,3.3,3.6,32,10,2,4,2.27,3.4,3.4,9,1
2019-11-30,Stoke,Blackburn,1,2,1.95,3.4,4.0,1.9,3.5,4.2,16,6,4,5,1.95,3.5,4.35,6,2
2019-11-30,Wigan,Reading,1,3,2.62,3.25,2.75,2.45,3.25,2.9,9,21,7,5,2.66,3.28,2.87,4,3
2019-12-02,Preston,West Brom,0,1,3.0,3.25,2.37,4.0,4.0,1.8,7,11,2,4,2.99,3.56,2.41,4,9
2019-12-06,Millwall,Nott'm Forest,2,2,2.5,3.2,2.9,2.45,3.0,3.2,16,10,5,5,2.6,3.2,3.01,10,2
2019-12-07,Huddersfield,Leeds,0,2,7.0,4.0,1.53,6.0,4.1,1.55,10,14,3,4,7.08,3.95,1.57,7,5
2019-12-07,Blackburn,Derby,1,0,2.0,3.5,3.8,1.9,3.6,3.9,11,13,3,1,2.06,3.58,3.79,7,3
2019-12-07,Cardiff,Barnsley,3,2,1.72,3.9,4.6,1.8,3.8,4.2,11,14,2,2,1.79,3.91,4.61,8,5
2019-12-07,Fulham,Bristol City,1,2,1.66,4.0,5.0,1.61,4.2,5.0,21,12,5,3,1.66,4.18,5.27,8,2
2019-12-07,Hull,Stoke,2,1,2.45,3.4,2.87,2.45,3.4,2.87,23,6,6,4,2.55,3.4,2.92,7,4
2019-12-07,Luton,Wigan,2,1,2.4,3.5,2.87,2.45,3.5,2.8,18,11,5,1,2.44,3.53,2.98,8,3
2019-12-07,Middlesbrough,Charlton,1,0,1.9,3.75,3.8,1.83,3.75,4.2,23,5,3,2,1.92,3.74,4.16,4,5
2019-12-07,QPR,Preston,2,0,2.25,3.6,3.0,2.1,3.75,3.2,11,8,6,3,2.35,3.65,3.02,2,2
2019-12-07,Reading,Birmingham,2,3,2.15,3.4,3.4,2.05,3.5,3.6,14,16,4,5,2.2,3.45,3.5,8,5
2019-12-07,Sheffield Weds,Brentford,2,1,2.5,3.25,2.87,2.55,3.25,2.8,12,12,3,2,2.68,3.3,2.84,5,7
2019-12-08,West Brom,Swansea,5,1,1.6,4.2,5.25,1.57,4.33,5.25,19,11,9,4,1.65,4.11,5.49,7,7
2019-12-10,Bristol City,Millwall,1,2,2.2,3.25,3.5,2.2,3.4,3.25,10,14,5,3,2.24,3.33,3.52,6,4
2019-12-10,Charlton,Huddersfield,0,1,2.65,3.3,2.65,2.55,3.3,2.8,6,15,0,5,2.7,3.28,2.82,1,6
2019-12-10,Leeds,Hull,2,0,1.36,5.0,8.5,1.4,5.0,7.0,12,11,2,2,1.4,4.87,8.74,5,5
2019-12-10,Nott'm Forest,Middlesbrough,1,1,1.75,3.7,4.75,1.72,3.75,4.75,9,9,3,3,1.81,3.71,4.83,10,1
2019-12-10,Preston,Fulham,2,1,3.1,3.5,2.25,2.8,3.5,2.45,19,15,7,1,3.2,3.61,2.27,6,5
2019-12-10,Stoke,Luton,3,0,1.61,4.1,5.25,1.66,3.9,5.0,15,4,8,1,1.62,4.21,5.65,7,4
2019-12-11,Barnsley,Reading,1,1,2.62,3.4,2.62,2.45,3.4,2.87,21,14,8,6,2.67,3.56,2.67,7,5
2019-12-11,Birmingham,QPR,0,2,2.3,3.4,3.1,2.35,3.5,2.9,16,6,2,2,2.38,3.43,3.14,9,0
2019-12-11,Brentford,Cardiff,2,1,1.66,3.75,5.5,1.55,4.2,5.75,16,10,5,3,1.7,3.75,5.68,6,9
2019-12-11,Derby,Sheffield Weds,1,1,3.1,3.3,2.37,3.0,3.4,2.3,11,12,2,3,3.08,3.39,2.44,5,12
2019-12-11,Swansea,Blackburn,1,1,2.15,3.4,3.4,2.15,3.5,3.25,14,8,3,2,2.21,3.45,3.47,12,3
2019-12-11,Wigan,West Brom,1,1,5.5,3.75,1.66,5.0,4.0,1.65,14,6,5,2,5.4,3.95,1.68,4,3
2019-12-13,Charlton,Hull,2,2,3.8,3.6,1.95,4.0,3.75,1.85,5,15,2,5,3.9,3.76,1.97,4,9
2019-12-14,Birmingham,West Brom,2,3,4.2,3.75,1.85,4.2,3.8,1.8,16,9,6,3,4.03,3.68,1.96,7,2
2019-12-14,Barnsley,QPR,5,3,2.5,3.6,2.62,2.6,3.75,2.5,13,12,7,6,2.6,3.68,2.65,3,2
2019-12-14,Brentford,Fulham,1,0,2.2,3.4,3.3,2.0,3.5,3.75,23,11,7,2,2.15,3.52,3.53,10,3
2019-12-14,Bristol City,Blackburn,0,2,2.15,3.4,3.4,2.15,3.4,3.4,6,8,1,5,2.2,3.52,3.39,5,5
2019-12-14,Derby,Millwall,0,1,2.5,3.2,3.0,2.55,3.2,2.9,11,7,1,2,2.52,3.2,3.09,9,3
2019-12-14,Leeds,Cardiff,3,3,1.33,5.0,9.5,1.33,5.0,10.0,25,10,8,3,1.36,5.0,9.78,14,3
2019-12-14,Nott'm Forest,Sheffield Weds,0,4,2.55,3.25,2.87,2.7,3.1,2.75,9,13,3,6,2.48,3.26,3.09,4,4
2019-12-14,Preston,Luton,2,1,1.61,4.2,5.0,1.55,4.33,5.75,11,10,3,3,1.71,4.08,4.87,6,5
2019-12-14,Stoke,Reading,0,0,2.0,3.4,3.9,1.9,3.5,4.2,11,3,0,0,2.03,3.42,4.03,1,4
2019-12-14,Swansea,Middlesbrough,3,1,1.9,3.5,4.2,1.83,3.75,4.2,10,8,7,3,1.89,3.62,4.38,6,6
2019-12-14,Wigan,Huddersfield,1,1,2.5,3.2,2.87,2.5,3.2,2.87,7,4,2,4,2.5,3.25,3.06,3,2
2019-12-20,Middlesbrough,Stoke,2,1,2.8,3.2,2.6,2.87,3.2,2.55,7,12,4,3,2.92,3.18,2.65,4,2
2019-12-21,Cardiff,Preston,0,0,2.3,3.3,3.2,2.3,3.4,3.1,3,16,1,3,2.34,3.31,3.28,1,3
2019-12-21,Fulham,Leeds,2,1,3.5,3.75,2.0,3.4,3.9,2.0,7,15,3,7,3.53,3.77,2.07,4,7
2019-12-21,Huddersfield,Nott'm Forest,2,1,2.62,3.25,2.75,2.5,3.0,3.1,13,15,5,5,2.71,3.14,2.88,5,9
2019-12-21,Hull,Birmingham,3,0,1.9,3.6,4.0,1.9,3.7,3.8,14,12,6,2,2.0,3.5,4.09,9,6
2019-12-21,Luton,Swansea,0,1,3.2,3.5,2.2,3.1,3.75,2.15,14,20,1,4,3.24,3.64,2.22,4,8
2019-12-21,Millwall,Barnsley,1,2,1.83,3.7,4.2,1.9,3.6,4.0,16,13,1,6,1.9,3.68,4.28,8,3
2019-12-21,QPR,Charlton,2,2,1.6,4.2,5.25,1.57,4.4,5.25,21,11,9,4,1.65,4.25,5.19,9,8
2019-12-21,Reading,Derby,3,0,2.05,3.4,3.6,2.05,3.4,3.6,14,16,7,6,2.14,3.43,3.66,6,6
2019-12-21,West Brom,Brentford,1,1,2.2,3.4,3.3,2.25,3.3,3.25,12,15,4,3,2.29,3.36,3.35,6,7
2019-12-22,Sheffield Weds,Bristol City,1,0,1.72,3.8,4.75,1.72,3.8,4.75,15,3,6,1,1.73,4.06,4.75,8,1
2019-12-23,Blackburn,Wigan,0,0,1.75,3.6,4.8,1.75,3.8,4.5,10,12,4,4,1.81,3.6,4.87,7,5
2019-12-26,Barnsley,West Brom,1,1,4.33,3.8,1.8,3.8,3.75,1.9,22,7,8,2,4.44,3.94,1.8,6,2
2019-12-26,Blackburn,Birmingham,1,1,2.1,3.4,3.6,2.15,3.25,3.5,11,13,3,3,2.2,3.3,3.63,3,2
2019-12-26,Brentford,Swansea,3,1,1.61,4.0,5.5,1.61,4.0,5.5,19,16,4,4,1.62,4.21,5.56,7,2
2019-12-26,Cardiff,Millwall,1,1,2.3,3.25,3.25,2.37,3.25,3.1,13,7,5,3,2.33,3.21,3.43,5,8
2019-12-26,Charlton,Bristol City,3,2,3.25,3.3,2.3,2.9,3.4,2.4,14,12,6,4,3.21,3.47,2.3,6,10
2019-12-26,Hull,Nott'm Forest,0,2,2.05,3.4,3.75,2.05,3.5,3.6,10,10,1,4,2.13,3.5,3.58,6,2
2019-12-26,Luton,Fulham,3,3,4.0,3.9,1.83,4.5,4.2,1.7,10,19,3,12,4.29,4.16,1.79,6,8
2019-12-26,Middlesbrough,Huddersfield,1,0,2.45,3.1,3.1,2.3,3.2,3.25,14,8,3,3,2.52,3.15,3.13,5,4
2019-12-26,Stoke,Sheffield Weds,3,2,2.6,3.2,2.8,2.87,3.1,2.62,17,4,8,3,2.76,3.16,2.82,8,2
2019-12-26,Wigan,Derby,1,1,2.4,3.3,3.0,2.4,3.3,3.0,11,7,4,3,2.5,3.28,3.04,10,2
2019-12-26,Leeds,Preston,1,1,1.4,4.75,8.0,1.44,4.5,7.0,17,12,4,2,1.43,4.61,8.23,12,4
2019-12-26,Reading,QPR,1,0,2.3,3.5,3.0,2.4,3.6,2.75,13,16,4,4,2.39,3.47,3.05,7,6
2019-12-29,Birmingham,Leeds,4,5,5.25,3.8,1.66,5.0,3.9,1.66,15,11,4,5,5.47,3.87,1.68,7,9
2019-12-29,Bristol City,Luton,3,0,1.66,4.1,4.75,1.75,4.0,4.2,14,9,8,1,1.7,4.19,4.83,5,4
2019-12-29,Fulham,Stoke,1,0,1.83,3.6,4.33,2.05,3.6,3.5,10,11,5,6,1.89,3.46,4.66,5,3
2019-12-29,Huddersfield,Blackburn,2,1,2.37,3.4,3.0,2.5,3.25,2.9,17,10,4,3,2.4,3.23,3.25,7,3
2019-12-29,Millwall,Brentford,1,0,3.8,3.3,2.05,3.8,3.4,2.0,8,6,2,2,3.82,3.32,2.12,4,5
2019-12-29,Nott'm Forest,Wigan,1,0,1.8,3.5,4.75,1.8,3.6,4.5,9,14,2,4,1.78,3.52,5.37,2,13
2019-12-29,Preston,Reading,0,2,1.9,3.6,4.0,1.9,3.6,4.0,21,12,5,3,1.92,3.58,4.34,8,1
2019-12-29,QPR,Hull,1,2,2.3,3.6,2.9,2.37,3.7,2.75,13,5,4,3,2.42,3.63,2.9,7,0
2019-12-29,Sheffield Weds,Cardiff,1,2,1.7,3.75,5.25,1.8,3.75,4.33,18,9,3,3,1.72,3.96,4.98,8,0
2019-12-29,Swansea,Barnsley,0,0,1.9,3.6,4.0,1.85,4.0,3.8,11,12,5,1,1.93,3.69,4.16,7,3
2019-12-29,West Brom,Middlesbrough,0,2,1.44,4.6,7.0,1.6,4.1,5.5,11,15,5,10,1.46,4.48,7.77,5,12
2019-12-30,Derby,Charlton,2,1,1.75,3.9,4.5,1.8,3.6,4.5,12,11,7,5,1.78,3.7,4.93,5,2
2020-01-01,Millwall,Luton,3,1,1.61,4.0,5.25,1.66,3.8,5.25,20,6,7,4,1.66,4.23,5.1,5,1
2020-01-01,Birmingham,Wigan,2,3,2.0,3.4,3.75,2.15,3.25,3.5,13,10,5,7,2.04,3.33,4.14,3,11
2020-01-01,Bristol City,Brentford,0,4,4.0,3.75,1.85,3.5,3.4,2.1,6,16,2,8,4.06,3.57,1.98,2,5
2020-01-01,Fulham,Reading,1,2,1.65,4.2,4.75,1.75,3.8,4.5,20,11,6,3,1.7,3.89,5.3,9,2
2020-01-01,Huddersfield,Stoke,2,5,2.7,3.2,2.62,2.75,3.1,2.7,6,15,3,6,2.86,3.07,2.79,5,5
2020-01-01,Nott'm Forest,Blackburn,3,2,2.05,3.4,3.6,2.0,3.4,3.8,10,11,5,3,2.1,3.39,3.83,6,5
2020-01-01,Preston,Middlesbrough,0,2,1.8,3.8,4.33,1.9,3.4,4.2,11,18,2,5,1.84,3.56,4.8,6,3
2020-01-01,QPR,Cardiff,6,1,2.05,3.4,3.6,2.1,3.75,3.25,14,12,7,2,2.15,3.67,3.38,4,10
2020-01-01,Sheffield Weds,Hull,0,1,1.83,3.6,4.33,1.95,3.5,3.8,12,9,5,3,1.94,3.69,4.06,1,2
2020-01-01,West Brom,Leeds,1,1,2.87,3.4,2.4,3.0,3.5,2.3,13,10,6,2,2.95,3.53,2.43,8,9
2020-01-02,Derby,Barnsley,2,1,2.2,3.4,3.2,2.2,3.6,3.1,15,14,4,4,2.34,3.41,3.19,5,6
2020-01-02,Swansea,Charlton,1,0,1.53,4.2,5.75,1.44,4.75,6.5,14,7,3,5,1.58,4.34,5.76,7,5
2020-01-11,Brentford,QPR,3,1,1.61,4.0,5.5,1.6,4.2,5.25,14,4,6,2,1.65,3.98,5.66,8,0
2020-01-11,Barnsley,Huddersfield,2,1,2.15,3.6,3.25,2.15,3.6,3.25,7,10,2,2,2.2,3.65,3.28,4,4
2020-01-11,Blackburn,Preston,1,1,2.62,3.3,2.7,2.65,3.25,2.7,14,9,4,2,2.74,3.23,2.78,6,2
2020-01-11,Charlton,West Brom,2,2,5.5,4.2,1.57,5.5,4.0,1.6,7,19,2,5,5.7,4.15,1.62,5,5
2020-01-11,Hull,Fulham,0,1,2.5,3.5,2.7,2.37,3.6,2.87,9,4,2,1,2.58,3.58,2.73,2,2
2020-01-11,Leeds,Sheffield Weds,0,2,1.57,4.0,6.0,1.57,4.0,6.0,14,10,5,2,1.59,4.08,6.26,7,5
2020-01-11,Luton,Birmingham,1,2,2.9,3.5,2.4,2.8,3.7,2.35,9,10,2,7,3.07,3.59,2.33,5,5
2020-01-11,Middlesbrough,Derby,2,2,2.1,3.3,3.75,2.1,3.3,3.6,15,7,5,3,2.15,3.4,3.65,5,2
2020-01-11,Reading,Nott'm Forest,1,1,2.37,3.3,3.1,2.45,3.3,3.0,17,13,3,3,2.42,3.26,3.19,10,9
2020-01-11,Stoke,Millwall,0,0,2.0,3.25,4.0,2.15,3.1,3.8,9,5,2,3,2.04,3.28,4.23,6,3
2020-01-11,Wigan,Bristol City,0,2,2.35,3.4,3.0,2.1,3.4,3.6,17,6,7,3,2.34,3.31,3.3,5,6
2020-01-12,Cardiff,Swansea,0,0,2.37,3.4,3.0,2.45,3.4,2.8,14,12,3,1,2.44,3.33,3.09,4,8
2020-01-17,Fulham,Middlesbrough,1,0,1.9,3.6,4.0,1.8,3.75,4.33,17,8,6,0,1.95,3.45,4.36,3,8
2020-01-18,QPR,Leeds,1,0,4.5,3.9,1.75,4.6,4.6,1.61,9,17,2,3,4.43,4.15,1.76,4,11
2020-01-18,Birmingham,Cardiff,1,1,2.4,3.4,2.9,2.2,3.4,3.3,14,6,3,2,2.41,3.36,3.12,8,6
2020-01-18,Bristol City,Barnsley,1,0,2.25,3.5,3.1,2.15,3.6,3.2,10,16,2,3,2.28,3.51,3.23,9,5
2020-01-18,Derby,Hull,1,0,2.55,3.3,2.8,2.25,3.5,3.1,12,9,2,1,2.61,3.39,2.82,5,5
2020-01-18,Huddersfield,Brentford,0,0,5.0,3.75,1.72,4.33,3.3,1.9,6,11,1,3,5.11,3.58,1.79,6,4
2020-01-18,Millwall,Reading,2,0,2.2,3.2,3.5,2.2,3.1,3.6,22,8,8,0,2.23,3.24,3.63,10,1
2020-01-18,Preston,Charlton,2,1,1.57,4.2,5.75,1.44,4.5,7.0,14,6,8,2,1.54,4.42,6.3,3,4
2020-01-18,Sheffield Weds,Blackburn,0,5,1.75,3.75,4.75,1.9,3.5,4.2,4,15,1,9,1.85,3.55,4.78,1,5
2020-01-18,Swansea,Wigan,2,1,1.9,3.5,4.2,1.95,3.4,4.0,13,12,3,2,2.01,3.37,4.21,6,5
2020-01-19,Nott'm Forest,Luton,3,1,1.6,4.1,5.5,1.53,4.33,6.0,22,8,5,2,1.63,4.17,5.52,12,2
2020-01-20,West Brom,Stoke,0,1,1.85,3.75,4.2,2.0,3.3,3.8,16,4,2,2,1.88,3.55,4.55,7,1
2020-01-21,Barnsley,Preston,0,3,2.6,3.4,2.7,2.5,3.5,2.75,10,14,3,3,2.62,3.51,2.73,7,1
2020-01-21,Middlesbrough,Birmingham,1,1,2.2,3.3,3.4,2.1,3.3,3.6,16,11,2,4,2.26,3.29,3.48,7,5
2020-01-22,Charlton,Fulham,0,0,4.33,3.7,1.83,4.6,3.9,1.72,4,11,1,4,4.47,3.89,1.81,6,6
2020-01-22,Nott'm Forest,Reading,1,1,2.05,3.4,3.75,1.95,3.5,3.9,15,12,4,4,2.08,3.49,3.79,5,4
2020-01-25,Stoke,Swansea,2,0,2.05,3.4,3.75,2.0,3.4,3.8,16,11,5,3,2.07,3.42,3.89,1,11
2020-01-28,Blackburn,QPR,2,1,2.05,3.5,3.5,1.9,3.7,3.8,12,9,6,4,2.07,3.6,3.69,6,2
2020-01-28,Brentford,Nott'm Forest,0,1,1.61,3.8,5.75,1.65,3.8,5.5,13,8,3,2,1.66,3.85,5.83,10,6
2020-01-28,Cardiff,West Brom,2,1,3.0,3.3,2.37,2.9,3.3,2.45,10,16,5,3,3.06,3.28,2.49,1,7
2020-01-28,Hull,Huddersfield,1,2,2.0,3.5,3.75,2.15,3.4,3.4,20,14,5,4,2.07,3.45,3.86,8,7
2020-01-28,Leeds,Millwall,3,2,1.53,4.0,7.0,1.53,4.0,6.5,28,11,11,5,1.54,3.96,7.48,7,3
2020-01-28,Luton,Derby,3,2,3.1,3.4,2.3,3.1,3.6,2.2,8,15,5,4,3.17,3.55,2.29,10,3
2020-01-28,Wigan,Sheffield Weds,2,1,2.8,3.2,2.6,2.75,3.2,2.62,17,9,5,4,2.92,3.12,2.7,7,3
2020-01-28,Reading,Bristol City,0,1,2.15,3.4,3.4,2.2,3.5,3.2,16,11,5,3,2.21,3.44,3.44,10,3
2020-01-31,Cardiff,Reading,1,1,2.1,3.4,3.5,2.05,3.4,3.6,18,8,4,2,2.17,3.41,3.59,8,5
2020-01-31,Derby,Stoke,4,0,2.8,3.1,2.7,3.0,3.1,2.5,10,7,5,1,2.86,3.14,2.74,1,7
2020-02-01,Hull,Brentford,1,5,3.75,3.7,1.95,4.33,3.9,1.75,9,15,1,11,3.82,3.63,2.02,2,5
2020-02-01,Birmingham,Nott'm Forest,2,1,2.55,3.3,2.8,2.6,3.25,2.75,13,12,4,3,2.65,3.23,2.89,5,5
2020-02-01,Charlton,Barnsley,2,1,2.87,3.5,2.37,2.7,3.5,2.5,8,16,4,6,2.95,3.52,2.44,6,6
2020-02-01,Fulham,Huddersfield,3,2,1.66,3.8,5.25,1.57,4.0,6.0,10,12,3,8,1.73,3.81,5.19,2,6
2020-02-01,Leeds,Wigan,0,1,1.36,4.75,9.0,1.3,5.5,9.5,18,5,5,2,1.37,5.1,9.21,13,6
2020-02-01,Middlesbrough,Blackburn,1,1,2.2,3.3,3.4,2.37,3.3,3.1,18,7,6,2,2.34,3.28,3.31,6,2
2020-02-01,Preston,Swansea,1,1,2.1,3.4,3.5,2.0,3.5,3.75,10,11,2,3,2.14,3.39,3.69,3,3
2020-02-01,QPR,Bristol City,0,1,2.15,3.5,3.3,2.0,3.6,3.6,18,11,1,5,2.23,3.52,3.33,10,5
2020-02-01,Sheffield Weds,Millwall,0,0,2.2,3.1,3.6,2.2,3.1,3.6,15,7,2,2,2.24,3.06,3.83,6,2
2020-02-01,West Brom,Luton,2,0,1.33,5.25,9.0,1.36,5.25,8.0,16,6,6,0,1.37,5.19,8.82,11,5
2020-02-07,Bristol City,Birmingham,1,3,2.25,3.4,3.2,2.15,3.5,3.25,13,9,2,3,2.27,3.44,3.3,6,4
2020-02-08,Wigan,Preston,1,2,2.8,3.2,2.6,2.75,3.2,2.7,12,15,4,4,2.95,3.16,2.64,11,8
2020-02-08,Barnsley,Sheffield Weds,1,1,2.75,3.4,2.5,2.75,3.4,2.5,12,6,4,2,2.84,3.47,2.54,6,6
2020-02-08,Blackburn,Fulham,0,1,2.8,3.3,2.55,2.9,3.25,2.5,4,11,1,4,2.9,3.29,2.6,4,6
2020-02-08,Brentford,Middlesbrough,3,2,1.5,4.2,6.5,1.5,4.2,6.5,14,10,5,5,1.54,4.22,6.7,7,4
2020-02-08,Huddersfield,QPR,2,0,2.3,3.4,3.1,2.25,3.3,3.3,16,8,7,2,2.4,3.26,3.22,4,3
2020-02-08,Luton,Cardiff,0,1,3.2,3.5,2.2,3.0,3.6,2.25,10,15,2,2,3.24,3.59,2.24,4,7
2020-02-08,Reading,Hull,1,1,2.0,3.5,3.8,1.8,3.75,4.33,19,14,5,7,2.03,3.63,3.8,3,4
2020-02-08,Stoke,Charlton,3,1,1.53,4.0,6.5,1.61,3.75,5.75,13,5,6,2,1.54,4.12,6.97,8,4
2020-02-08,Swansea,Derby,2,3,2.0,3.5,3.8,2.05,3.5,3.6,16,8,7,4,2.03,3.53,3.9,3,2
2020-02-08,Nott'm Forest,Leeds,2,0,3.9,3.5,1.95,4.2,3.8,1.8,14,13,6,1,4.14,3.58,1.96,3,8
2020-02-09,Millwall,West Brom,0,2,2.8,3.2,2.62,2.75,3.1,2.7,7,29,3,6,2.87,3.18,2.7,4,9
2020-02-11,Barnsley,Birmingham,0,1,2.55,3.4,2.75,2.5,3.5,2.7,9,11,4,2,2.67,3.5,2.68,3,5
2020-02-11,Blackburn,Hull,3,0,1.75,3.6,4.75,1.66,3.9,5.0,26,10,11,0,1.79,3.72,4.82,7,3
2020-02-11,Brentford,Leeds,1,1,2.4,3.4,2.9,2.5,3.4,2.8,7,13,2,6,2.45,3.3,3.11,3,10
2020-02-11,Nott'm Forest,Charlton,0,1,1.6,3.9,6.0,1.72,3.6,5.0,17,11,2,3,1.6,3.95,6.38,6,5
2020-02-11,Swansea,QPR,0,0,1.95,3.6,3.8,1.9,3.6,3.9,8,16,0,4,2.04,3.61,3.77,4,3
2020-02-11,Wigan,Middlesbrough,2,2,2.5,3.2,2.9,2.55,3.1,2.9,6,9,4,2,2.67,3.18,2.9,3,6
2020-02-12,Bristol City,Derby,3,2,2.2,3.3,3.4,2.4,3.4,2.9,16,11,5,4,2.31,3.28,3.39,9,6
2020-02-12,Huddersfield,Cardiff,0,3,2.45,3.25,3.0,2.3,3.2,3.3,19,11,4,6,2.48,3.23,3.11,5,6
2020-02-12,Luton,Sheffield Weds,1,0,3.6,3.4,2.1,3.4,3.4,2.15,10,14,4,2,3.58,3.57,2.11,5,3
2020-02-12,Millwall,Fulham,1,1,2.9,3.2,2.5,3.3,3.2,2.3,9,9,2,2,3.03,3.15,2.59,4,3
2020-02-12,Reading,West Brom,1,2,3.75,3.4,2.05,4.0,3.4,2.0,11,26,1,7,3.75,3.35,2.13,8,4
2020-02-12,Stoke,Preston,0,2,2.1,3.25,3.8,2.25,3.0,3.7,14,4,5,3,2.17,3.19,3.87,7,4
2020-02-14,Hull,Swansea,4,4,3.0,3.5,2.3,3.1,3.5,2.25,11,20,4,6,3.13,3.5,2.34,3,8
2020-02-15,West Brom,Nott'm Forest,2,2,1.66,3.9,5.0,1.65,4.0,5.0,18,8,9,1,1.72,3.89,5.11,8,0
2020-02-15,Birmingham,Brentford,1,1,4.0,3.5,1.95,3.75,3.5,2.0,11,12,4,4,3.93,3.54,2.02,3,8
2020-02-15,Cardiff,Wigan,2,2,2.0,3.4,3.8,1.83,3.6,4.5,15,11,5,4,2.1,3.28,3.95,9,8
2020-02-15,Charlton,Blackburn,0,2,3.2,3.25,2.3,2.9,3.1,2.6,9,14,7,5,3.31,3.3,2.34,4,4
2020-02-15,Derby,Huddersfield,1,1,2.05,3.4,3.75,2.05,3.25,3.8,10,10,7,3,2.13,3.31,3.81,4,5
2020-02-15,Fulham,Barnsley,0,3,1.53,4.2,6.0,1.44,4.5,6.5,21,14,8,6,1.58,4.26,6.03,10,3
2020-02-15,Leeds,Bristol City,1,0,1.36,5.25,7.5,1.28,5.75,10.0,21,3,6,1,1.35,5.41,9.11,12,0
2020-02-15,Middlesbrough,Luton,0,1,1.61,4.0,5.5,1.53,4.2,6.0,7,10,0,1,1.65,4.02,5.63,8,9
2020-02-15,Preston,Millwall,0,1,2.1,3.2,3.75,2.1,3.2,3.75,10,16,3,6,2.16,3.2,3.88,1,8
2020-02-15,QPR,Stoke,4,2,2.7,3.3,2.62,2.62,3.25,2.75,13,15,9,4,2.76,3.29,2.72,8,5
