Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,B365CH,B365CD,B365CA,HS,AS,HST,AST,PSH,PSD,PSA,HC,AC
2026-02-28,Sheffield Weds,Southampton,1,3,9.5,5.25,1.27,10.0,5.5,1.25,10,15,3,6,,,,5,8
2026-03-02,Birmingham,Middlesbrough,1,3,2.4,3.6,2.57,2.57,3.6,2.4,11,10,7,3,,,,6,2
2026-03-03,Ipswich,Hull,1,0,1.42,4.33,6.25,1.39,4.5,7.0,15,6,7,0,,,,6,4
2026-03-06,Preston,Oxford,1,3,2.1,3.2,3.5,2.15,3.3,3.25,13,15,4,7,,,,9,5
2026-03-07,Blackburn,Portsmouth,1,1,2.35,3.2,3.0,2.57,3.1,2.75,10,14,1,1,,,,4,5
2026-03-07,Hull,Millwall,1,3,3.1,3.3,2.25,3.0,3.3,2.3,23,9,5,4,,,,5,2
2026-03-07,Bristol City,Coventry,0,2,3.7,3.6,1.91,3.5,3.6,1.96,24,10,6,7,,,,11,3
2026-03-07,Charlton,Birmingham,1,0,3.5,3.3,2.05,3.9,3.3,1.91,12,7,4,1,,,,3,3
2026-03-07,Derby,Sheffield Weds,2,1,1.24,5.25,12.0,1.24,5.25,11.0,13,7,4,3,,,,6,2
2026-03-07,Ipswich,Leicester,1,1,1.42,4.5,6.25,1.49,4.33,5.5,18,7,3,3,,,,10,2
2026-03-07,Sheffield United,West Brom,1,1,1.71,3.7,4.5,1.62,3.8,5.0,13,12,2,3,,,,5,7
2026-03-07,Swansea,Stoke,2,0,2.01,3.3,3.7,1.81,3.4,4.2,23,8,4,2,,,,13,5
2026-03-08,QPR,Middlesbrough,0,4,3.75,3.4,1.96,4.2,3.6,1.81,9,16,3,7,,,,3,8
