Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,B365CH,B365CD,B365CA,HS,AS,HST,AST,PSH,PSD,PSA,HC,AC
2020-12-08,Swansea,Bournemouth,0,0,2.87,3.3,2.5,2.87,3.3,2.5,6,14,1,1,3.03,3.32,2.52,1,3
2020-12-08,Watford,Rotherham,2,0,1.44,4.5,7.0,1.4,4.75,7.5,12,10,3,1,1.5,4.35,7.4,2,4
2020-12-09,Preston,Middlesbrough,3,0,3.0,3.3,2.4,2.9,3.1,2.55,11,10,6,3,3.16,3.21,2.5,0,4
2020-12-09,Barnsley,Wycombe,2,1,1.65,3.75,5.75,1.61,3.8,5.75,14,6,8,2,1.69,3.8,5.65,7,5
2020-12-09,Brentford,Derby,0,0,1.6,4.0,5.75,1.57,4.0,6.0,12,5,0,0,1.6,4.13,6.03,10,2
2020-12-09,Bristol City,Blackburn,1,0,3.1,3.4,2.3,3.1,3.4,2.25,16,21,3,7,3.12,3.55,2.35,5,8
2020-12-09,Norwich,Nott'm Forest,2,1,1.7,3.8,5.0,1.8,3.6,4.5,19,13,6,2,1.78,3.76,4.92,7,7
2020-12-09,Reading,Birmingham,1,2,2.05,3.5,3.6,1.9,3.4,4.25,10,5,2,3,2.14,3.43,3.71,4,1
2020-12-12,Cardiff,Swansea,0,2,2.4,3.3,3.0,2.37,3.1,3.25,8,11,2,4,2.53,3.16,3.16,2,3
2020-12-12,Birmingham,Watford,0,1,4.0,3.3,2.0,4.0,3.3,2.0,9,4,2,3,4.03,3.31,2.09,5,6
2020-12-12,Blackburn,Norwich,1,2,2.62,3.3,2.7,2.5,3.4,2.75,20,17,7,7,2.67,3.52,2.71,6,3
2020-12-12,Bournemouth,Huddersfield,5,0,1.53,4.2,6.0,1.44,4.5,7.0,13,12,8,5,1.59,4.35,5.83,3,2
2020-12-12,Derby,Stoke,0,0,2.87,3.3,2.5,2.75,3.2,2.62,11,4,5,1,2.92,3.2,2.68,8,3
2020-12-12,Luton,Preston,3,0,2.87,3.4,2.45,2.62,3.25,2.7,19,4,5,1,2.88,3.31,2.65,10,4
2020-12-12,Middlesbrough,Millwall,3,0,2.15,3.4,3.4,2.15,3.4,3.4,16,4,6,1,2.3,3.24,3.52,7,0
2020-12-12,Nott'm Forest,Brentford,1,3,3.6,3.3,2.1,3.6,3.3,2.1,12,10,6,6,3.73,3.34,2.17,6,6
2020-12-12,QPR,Reading,0,1,2.62,3.5,2.6,2.62,3.5,2.6,9,6,2,2,2.74,3.43,2.7,2,3
2020-12-12,Rotherham,Bristol City,2,0,2.9,3.4,2.45,2.75,3.4,2.5,22,4,8,2,3.05,3.39,2.47,6,3
2020-12-12,Sheffield Weds,Barnsley,1,2,2.6,3.25,2.8,2.9,3.1,2.55,7,11,4,3,2.7,3.16,2.93,6,4
2020-12-12,Wycombe,Coventry,1,2,3.1,3.4,2.3,3.1,3.4,2.3,11,9,3,3,3.21,3.3,2.42,4,4
2020-12-15,QPR,Stoke,0,0,2.7,3.3,2.62,2.3,3.4,3.1,12,6,2,2,2.77,3.31,2.75,5,3
2020-12-15,Barnsley,Preston,2,1,2.25,3.3,3.3,2.2,3.3,3.4,11,4,3,3,2.29,3.4,3.37,3,2
2020-12-15,Bournemouth,Wycombe,1,0,1.3,5.5,10.0,1.28,6.0,9.0,22,10,7,3,1.29,5.84,11.54,8,4
2020-12-15,Bristol City,Millwall,0,2,2.75,3.1,2.75,3.0,3.0,2.6,3,13,1,5,2.82,3.11,2.84,0,2
2020-12-15,Nott'm Forest,Sheffield Weds,2,0,2.25,3.1,3.5,2.37,3.1,3.3,12,5,4,1,2.37,3.06,3.59,6,1
2020-12-15,Watford,Brentford,1,1,2.65,3.0,2.9,2.62,3.0,2.9,14,12,3,2,2.73,3.06,2.99,2,0
2020-12-16,Derby,Swansea,2,0,3.25,3.2,2.3,3.0,3.2,2.45,11,4,5,0,3.36,3.18,2.41,2,5
2020-12-16,Cardiff,Birmingham,3,2,1.95,3.3,4.2,2.0,3.1,4.33,13,15,7,4,2.01,3.32,4.34,8,1
2020-12-16,Middlesbrough,Luton,1,0,1.75,3.5,5.25,1.9,3.3,4.33,4,11,2,3,1.82,3.53,5.08,4,8
2020-12-16,Blackburn,Rotherham,2,1,1.57,3.8,6.5,1.66,3.75,5.25,11,10,4,1,1.6,3.97,6.43,3,0
2020-12-16,Coventry,Huddersfield,0,0,2.25,3.5,3.1,2.37,3.25,3.1,5,6,3,2,2.38,3.44,3.16,0,3
2020-12-16,Reading,Norwich,1,2,3.2,3.4,2.25,3.1,3.25,2.37,7,11,2,6,3.31,3.38,2.32,4,5
2020-12-18,Preston,Bristol City,1,0,2.2,3.3,3.4,2.2,3.3,3.4,14,8,4,3,2.26,3.41,3.44,9,7
2020-12-19,Norwich,Cardiff,2,0,1.9,3.6,3.9,1.83,3.7,4.2,16,10,5,3,1.99,3.73,3.86,6,7
2020-12-19,Birmingham,Middlesbrough,1,4,3.4,3.1,2.3,3.1,2.9,2.6,9,6,2,4,3.32,3.12,2.46,4,2
2020-12-19,Brentford,Reading,3,1,1.61,3.75,5.75,1.83,3.4,4.6,11,9,4,5,1.72,3.63,5.77,5,5
2020-12-19,Huddersfield,Watford,2,0,3.6,3.5,2.05,3.4,3.3,2.2,10,21,3,5,3.74,3.39,2.15,5,7
2020-12-19,Luton,Bournemouth,0,0,4.5,3.8,1.75,4.6,3.75,1.75,8,16,4,2,4.61,3.82,1.81,6,7
2020-12-19,Millwall,Nott'm Forest,1,1,2.3,3.2,3.4,2.45,3.0,3.2,15,4,5,1,2.34,3.2,3.48,5,2
2020-12-19,Sheffield Weds,Coventry,1,0,2.45,3.25,3.0,2.55,3.1,3.0,12,13,4,5,2.44,3.2,3.06,5,3
2020-12-19,Stoke,Blackburn,1,0,2.7,3.4,2.6,3.0,3.3,2.4,3,15,1,3,2.76,3.41,2.69,2,6
2020-12-19,Swansea,Barnsley,2,0,2.05,3.4,3.75,2.15,3.25,3.6,6,8,2,1,2.17,3.22,3.88,4,6
2020-12-19,Wycombe,QPR,1,1,3.25,3.6,2.15,3.75,3.6,1.95,15,11,7,5,3.4,3.59,2.2,5,8
2020-12-26,Barnsley,Huddersfield,2,1,2.1,3.4,3.5,2.3,3.2,3.25,10,6,7,1,2.22,3.3,3.62,5,4
2020-12-26,Blackburn,Sheffield Weds,1,1,1.7,3.75,5.0,1.66,3.8,5.2,16,7,4,1,1.75,3.78,5.2,5,1
2020-12-26,Bristol City,Wycombe,2,1,1.8,3.6,4.33,1.85,3.7,4.1,9,13,4,1,1.88,3.55,4.59,7,7
2020-12-26,Cardiff,Brentford,2,3,3.3,3.2,2.2,3.4,3.1,2.3,6,16,3,7,3.37,3.39,2.3,3,6
2020-12-26,Coventry,Stoke,0,0,2.9,3.1,2.6,2.7,2.9,2.9,7,11,2,1,2.96,3.15,2.69,7,6
2020-12-26,Derby,Preston,0,1,2.3,3.25,3.2,2.2,3.3,3.4,5,9,1,4,2.49,3.31,3.08,2,7
2020-12-26,Nott'm Forest,Birmingham,0,0,2.2,3.25,3.25,2.2,3.0,3.75,14,8,6,3,2.35,3.12,3.54,7,3
2020-12-26,QPR,Swansea,0,2,3.0,3.2,2.4,3.2,3.25,2.3,12,6,1,4,3.15,3.34,2.44,7,3
2020-12-26,Reading,Luton,2,1,2.05,3.3,3.6,2.5,3.1,3.0,4,8,2,3,2.09,3.4,3.9,2,4
2020-12-26,Watford,Norwich,1,0,2.55,3.2,2.8,2.6,3.4,2.7,7,16,1,3,2.68,3.29,2.86,11,4
2020-12-29,Birmingham,Derby,0,4,2.8,3.0,2.75,2.9,2.9,2.75,7,20,1,9,2.91,2.95,2.9,2,7
2020-12-29,Sheffield Weds,Middlesbrough,2,1,3.8,3.1,2.15,3.8,3.1,2.15,5,21,3,3,3.89,3.11,2.23,2,5
2020-12-29,Huddersfield,Blackburn,2,1,3.3,3.4,2.2,3.75,3.6,1.95,15,16,7,4,3.35,3.5,2.25,5,3
2020-12-29,Luton,Bristol City,2,1,2.15,3.25,3.6,2.05,3.3,3.8,11,8,5,1,2.25,3.29,3.58,6,3
2020-12-29,Norwich,QPR,1,1,1.55,4.2,5.75,1.61,4.2,5.0,23,12,9,3,1.59,4.32,5.82,8,7
2020-12-29,Preston,Coventry,2,0,2.25,3.1,3.5,2.37,3.1,3.2,7,10,4,4,2.32,3.22,3.49,3,8
2020-12-29,Rotherham,Barnsley,1,2,3.8,3.3,2.05,3.75,3.2,2.1,10,7,5,3,3.91,3.26,2.15,5,1
2020-12-29,Wycombe,Cardiff,2,1,4.2,3.4,1.95,4.2,3.4,1.9,12,16,4,3,4.2,3.43,2.0,5,7
2020-12-29,Stoke,Nott'm Forest,1,1,2.5,3.1,3.0,2.6,2.9,3.1,6,14,4,2,2.57,3.06,3.22,1,9
2020-12-30,Brentford,Bournemouth,2,1,2.4,3.4,2.9,2.35,3.3,3.1,16,11,8,6,2.56,3.38,2.93,7,6
2020-12-30,Swansea,Reading,0,0,2.1,3.2,3.8,2.0,3.1,4.33,11,8,6,3,2.2,3.15,3.89,7,2
2021-01-01,Sheffield Weds,Derby,1,0,3.4,3.1,2.25,3.5,3.2,2.2,10,14,5,3,3.45,3.18,2.36,0,7
2021-01-02,Birmingham,Blackburn,0,2,3.6,3.4,2.1,3.75,3.4,2.05,7,11,1,6,3.64,3.47,2.15,7,3
2021-01-02,Huddersfield,Reading,1,2,2.5,3.4,2.8,2.5,3.1,3.1,7,8,2,5,2.67,3.24,2.9,4,4
2021-01-02,Millwall,Coventry,1,2,2.05,3.1,4.2,2.05,3.1,4.33,6,17,3,5,2.09,3.13,4.34,3,9
2021-01-02,Norwich,Barnsley,1,0,1.75,3.75,4.75,1.7,3.75,5.25,11,8,6,2,1.77,3.9,4.81,7,2
2021-01-02,Preston,Nott'm Forest,0,1,2.45,3.25,3.0,2.9,3.0,2.62,14,10,3,1,2.54,3.21,3.1,6,7
2021-01-02,Swansea,Watford,2,1,2.75,3.1,2.75,2.75,3.1,2.75,13,11,5,3,2.89,3.15,2.75,6,8
2021-01-02,Wycombe,Middlesbrough,1,3,4.2,3.3,1.95,4.33,3.5,1.85,12,21,2,7,4.21,3.43,2.0,6,10
2021-01-02,Stoke,Bournemouth,0,1,3.6,3.4,2.1,3.5,3.3,2.15,11,10,3,2,3.68,3.47,2.14,2,3
2021-01-12,Luton,QPR,0,2,2.25,3.3,3.25,2.4,3.4,2.9,9,13,2,8,2.37,3.31,3.29,2,6
2021-01-12,Bournemouth,Millwall,1,1,1.72,3.5,5.25,1.75,3.6,4.75,6,15,2,6,1.79,3.53,5.35,7,7
2021-01-16,Middlesbrough,Birmingham,0,1,1.8,3.4,5.0,1.8,3.3,5.0,8,6,3,2,1.85,3.5,4.94,6,4
2021-01-16,Blackburn,Stoke,1,1,2.0,3.4,3.8,1.9,3.4,4.33,7,14,3,2,2.13,3.28,3.93,2,7
2021-01-16,Bournemouth,Luton,0,1,1.57,3.8,6.5,1.6,4.0,5.75,14,8,4,4,1.6,3.91,6.59,8,4
2021-01-16,Bristol City,Preston,2,0,2.6,3.2,2.8,2.87,3.2,2.6,13,9,5,1,2.7,3.16,2.93,5,2
2021-01-16,Cardiff,Norwich,1,2,3.1,3.4,2.3,3.25,3.5,2.15,12,17,4,7,3.23,3.51,2.31,3,7
2021-01-16,Derby,Rotherham,0,1,1.9,3.5,4.2,1.9,3.3,4.33,9,10,4,3,1.96,3.48,4.32,7,2
2021-01-16,Nott'm Forest,Millwall,3,1,2.37,3.0,3.4,2.62,2.9,3.1,17,15,5,5,2.48,3.01,3.43,5,8
2021-01-16,Watford,Huddersfield,2,0,1.66,3.8,5.25,1.45,4.33,7.5,10,5,7,1,1.67,3.9,5.66,4,3
2021-01-16,Barnsley,Swansea,0,2,2.8,3.2,2.6,2.9,3.0,2.62,15,7,3,2,2.99,3.09,2.71,8,5
2021-01-19,Derby,Bournemouth,1,0,3.6,3.4,2.1,3.6,3.4,2.1,12,10,6,2,3.72,3.4,2.15,3,4
2021-01-19,Reading,Coventry,3,0,2.15,3.25,3.6,2.15,3.25,3.6,12,7,6,2,2.21,3.26,3.71,0,5
2021-01-19,Rotherham,Stoke,3,3,3.0,3.2,2.45,2.87,3.1,2.62,13,11,3,4,3.08,3.16,2.59,5,7
2021-01-19,Watford,Barnsley,1,0,1.75,3.5,4.75,1.83,3.5,4.5,9,11,3,0,1.81,3.58,5.05,5,3
2021-01-20,Norwich,Bristol City,2,0,1.57,3.8,6.5,1.53,4.2,6.5,14,3,6,0,1.61,3.91,6.41,6,3
2021-01-20,Brentford,Luton,1,0,1.57,3.8,6.5,1.57,3.8,6.5,15,11,5,3,1.62,3.76,6.74,6,5
2021-01-20,Cardiff,QPR,0,1,2.15,3.3,3.5,2.1,3.4,3.5,11,11,6,5,2.25,3.39,3.45,4,6
2021-01-20,Huddersfield,Millwall,0,1,3.1,3.3,2.37,3.3,3.2,2.3,8,5,1,1,3.14,3.31,2.46,3,7
2021-01-20,Nott'm Forest,Middlesbrough,1,2,2.6,3.1,2.9,2.62,3.0,2.9,5,16,1,4,2.69,3.16,2.95,4,6
2021-01-20,Birmingham,Preston,0,1,2.75,3.1,2.7,2.62,3.1,2.8,14,5,2,2,2.82,3.15,2.81,5,3
2021-01-22,Stoke,Watford,1,2,3.4,3.1,2.3,3.25,3.1,2.37,14,7,3,4,3.42,3.13,2.4,8,4
2021-01-23,QPR,Derby,0,1,2.55,3.2,2.9,2.62,3.1,2.75,12,6,2,2,2.66,3.21,2.95,8,5
2021-01-24,Preston,Reading,0,0,2.62,3.2,2.7,2.7,3.2,2.75,8,12,2,4,2.77,3.19,2.83,4,5
2021-01-24,Middlesbrough,Blackburn,0,1,2.37,3.2,3.0,2.4,3.25,3.0,12,7,3,2,2.58,3.14,3.11,7,5
2021-01-26,Bristol City,Huddersfield,2,1,2.4,3.2,3.1,2.37,3.25,3.2,4,26,2,6,2.49,3.24,3.14,0,13
2021-01-26,Millwall,Watford,0,0,3.3,3.1,2.37,3.6,3.2,2.15,4,13,2,5,3.42,3.05,2.45,2,8
2021-01-27,Barnsley,Cardiff,2,2,2.4,3.1,3.2,2.45,3.1,3.1,12,11,4,4,2.55,3.12,3.19,1,3
2021-01-27,Coventry,Sheffield Weds,2,0,2.25,3.25,3.2,2.1,3.2,3.75,14,6,5,1,,,,5,7
2021-01-27,Middlesbrough,Rotherham,0,3,1.8,3.5,4.75,1.9,3.4,4.2,14,11,1,6,1.87,3.56,4.66,7,3
2021-01-27,Swansea,Brentford,1,1,2.9,3.25,2.5,3.1,3.1,2.45,2,21,1,5,2.96,3.27,2.6,1,9
2021-01-29,Reading,Bournemouth,3,1,3.3,3.4,2.2,3.5,3.4,2.1,18,19,9,5,3.4,3.38,2.28,2,12
2021-01-30,Norwich,Middlesbrough,0,0,1.8,3.75,4.33,1.7,3.8,5.0,10,12,0,3,1.88,3.75,4.37,3,7
2021-01-30,Birmingham,Coventry,1,1,2.7,3.1,2.8,3.0,2.9,2.7,13,13,3,3,2.86,3.13,2.79,9,0
2021-01-30,Blackburn,Luton,1,0,1.83,3.5,4.5,1.9,3.4,4.33,10,7,2,1,1.86,3.54,4.75,3,3
2021-01-30,Brentford,Wycombe,7,2,1.33,5.25,9.0,1.3,5.5,10.0,22,11,13,5,1.34,5.39,9.82,5,2
2021-01-30,Cardiff,Millwall,1,1,2.25,3.2,3.4,2.37,3.1,3.3,17,5,3,1,2.35,3.23,3.42,5,3
2021-01-30,Derby,Bristol City,1,0,1.9,3.3,4.33,1.85,3.3,4.75,12,4,6,2,1.93,3.54,4.4,4,0
2021-01-30,Huddersfield,Stoke,1,1,3.2,3.25,2.3,3.0,3.1,2.5,18,7,4,1,3.28,3.22,2.42,10,3
2021-01-30,Nott'm Forest,Barnsley,0,0,2.45,3.2,3.0,2.45,3.2,3.0,6,12,1,3,2.54,3.29,3.03,4,8
2021-01-30,Rotherham,Swansea,1,3,3.3,3.2,2.3,3.2,3.2,2.37,13,6,2,5,3.39,3.21,2.37,7,7
2021-01-30,Sheffield Weds,Preston,1,0,2.9,3.2,2.5,2.9,3.1,2.55,10,10,2,3,2.98,3.21,2.63,6,3
2021-02-01,Watford,QPR,1,2,1.8,3.6,4.5,1.72,3.8,4.75,10,13,4,5,1.78,3.64,5.05,7,5
2021-02-02,Millwall,Norwich,0,0,3.8,3.25,2.05,3.9,3.4,2.0,15,17,3,2,3.98,3.4,2.07,4,4
2021-02-02,Bournemouth,Sheffield Weds,1,2,1.44,4.33,8.0,1.45,4.33,7.5,12,14,5,5,1.47,4.43,8.09,7,5
2021-02-02,Coventry,Nott'm Forest,1,2,2.62,3.1,2.87,2.62,3.1,2.87,14,6,5,1,2.78,3.13,2.88,6,5
2021-02-02,Wycombe,Birmingham,0,0,3.2,3.25,2.3,3.6,3.25,2.15,3,18,2,5,3.39,3.31,2.32,4,7
2021-02-03,Rotherham,Derby,3,0,2.87,3.25,2.55,3.0,3.25,2.4,9,10,4,2,2.97,3.19,2.65,5,5
2021-02-03,Brentford,Bristol City,3,2,1.4,4.5,8.5,1.4,4.33,8.0,17,7,8,4,1.42,4.5,9.36,5,3
2021-02-05,Swansea,Norwich,2,0,2.87,3.0,2.7,2.65,3.2,2.75,9,13,4,1,2.89,3.15,2.75,4,2
2021-02-06,Coventry,Watford,0,0,3.8,3.3,2.05,3.75,3.2,2.1,14,13,6,3,3.89,3.3,2.13,5,6
2021-02-06,Bournemouth,Birmingham,3,2,1.61,3.7,6.0,1.75,3.5,5.0,8,9,4,6,1.72,3.73,5.45,2,6
2021-02-06,Bristol City,Cardiff,0,2,3.3,3.2,2.3,3.8,3.25,2.05,7,12,1,4,3.45,3.27,2.32,3,11
2021-02-06,Luton,Huddersfield,1,1,2.37,3.1,3.25,2.37,3.1,3.25,14,7,4,2,2.41,3.24,3.29,7,6
2021-02-06,Middlesbrough,Brentford,1,4,3.25,3.1,2.37,3.4,3.1,2.3,11,15,6,6,3.43,3.11,2.41,7,2
2021-02-06,Millwall,Sheffield Weds,4,1,2.1,3.1,3.9,2.1,3.1,3.9,21,4,9,2,2.09,3.23,4.17,9,1
2021-02-06,Preston,Rotherham,1,2,2.37,3.3,3.0,2.6,3.1,2.9,14,15,6,5,2.41,3.32,3.21,5,3
2021-02-06,QPR,Blackburn,1,0,3.0,3.2,2.45,2.87,3.4,2.4,12,15,2,7,3.09,3.44,2.42,5,7
2021-02-06,Stoke,Reading,0,0,2.5,3.1,3.0,2.7,3.0,2.9,10,8,2,1,2.66,3.12,3.01,6,4
2021-02-06,Wycombe,Nott'm Forest,0,3,4.0,3.3,2.0,3.8,3.4,2.0,11,17,1,5,3.98,3.49,2.04,3,6
2021-02-09,Rotherham,Cardiff,1,2,2.9,3.25,2.5,3.1,3.2,2.4,15,12,3,6,3.03,3.26,2.56,12,7
2021-02-09,Sheffield Weds,Wycombe,2,0,1.9,3.6,4.0,1.9,3.3,4.33,15,6,8,2,2.01,3.52,4.06,9,2
2021-02-10,Reading,Brentford,1,3,3.6,3.5,2.05,3.75,3.3,2.05,8,5,3,4,3.85,3.37,2.12,9,5
2021-02-12,Blackburn,Preston,1,2,1.9,3.5,4.0,1.9,3.5,4.2,15,9,2,3,2.0,3.55,4.06,6,5
2021-02-13,Nott'm Forest,Bournemouth,0,0,3.2,3.3,2.3,3.4,3.2,2.25,10,4,3,0,3.2,3.29,2.43,3,6
2021-02-13,Birmingham,Luton,0,1,2.7,3.0,2.87,2.62,3.0,2.87,4,9,1,4,2.69,3.13,2.97,4,7
2021-02-13,Cardiff,Coventry,3,1,2.0,3.4,3.8,2.05,3.3,3.8,8,21,3,5,2.1,3.46,3.82,1,4
2021-02-13,Derby,Middlesbrough,2,1,2.7,3.1,2.8,2.75,3.0,2.8,10,7,5,5,2.78,3.11,2.88,3,1
2021-02-13,Huddersfield,Wycombe,2,3,1.7,3.75,5.0,1.75,3.6,4.75,10,16,4,7,1.78,3.79,4.91,2,2
2021-02-13,Norwich,Stoke,4,1,1.8,3.4,5.0,1.72,3.6,5.0,16,11,7,3,1.82,3.59,4.98,3,7
2021-02-13,Reading,Millwall,1,2,2.2,3.1,3.6,2.5,3.0,3.25,17,16,6,4,2.32,3.18,3.54,4,5
2021-02-13,Watford,Bristol City,6,0,1.6,3.8,6.0,1.55,3.9,6.5,17,4,7,1,1.61,3.91,6.55,11,2
2021-02-14,Brentford,Barnsley,0,2,1.61,3.8,5.75,1.65,3.8,5.5,14,11,3,6,1.68,3.86,5.7,7,5
2021-02-16,Preston,Watford,0,1,4.0,3.2,2.05,3.8,3.25,2.05,12,9,0,1,4.09,3.25,2.1,4,8
2021-02-16,Stoke,Sheffield Weds,1,0,2.05,3.1,4.0,2.1,3.0,4.0,11,5,6,2,2.12,3.13,4.2,7,4
2021-02-16,Bristol City,Reading,0,2,3.8,3.25,2.0,3.75,3.2,2.1,5,14,1,5,4.05,3.32,2.08,5,6
2021-02-16,Middlesbrough,Huddersfield,2,1,1.85,3.5,4.33,1.95,3.3,4.2,11,16,5,5,1.91,3.53,4.5,9,4
2021-02-16,Wycombe,Derby,1,2,4.5,3.4,1.85,3.8,3.25,2.05,17,14,6,3,4.66,3.35,1.93,5,3
2021-02-16,Luton,Cardiff,0,2,2.8,3.2,2.62,3.0,3.1,2.55,8,10,3,7,2.89,3.19,2.72,9,5
2021-02-17,Coventry,Norwich,0,2,4.5,3.25,1.9,5.0,3.75,1.7,10,12,4,5,4.43,3.47,1.94,4,5
2021-02-17,Millwall,Birmingham,2,0,2.15,3.0,4.0,2.15,2.9,4.0,8,12,4,3,2.15,3.09,4.17,2,5
2021-02-17,QPR,Brentford,2,1,4.2,3.7,1.85,3.9,3.6,1.9,9,10,3,2,4.18,3.67,1.93,5,4
2021-02-17,Swansea,Nott'm Forest,1,0,2.05,3.25,3.8,1.95,3.25,4.33,5,11,2,3,2.08,3.27,4.13,7,6
2021-02-17,Barnsley,Blackburn,2,1,2.55,3.3,2.8,2.55,3.3,2.8,16,8,6,3,2.65,3.33,2.85,7,2
2021-02-17,Bournemouth,Rotherham,1,0,1.75,3.75,4.5,1.7,3.8,5.0,11,7,6,1,1.8,3.76,4.77,5,4
2021-02-19,Watford,Derby,2,1,1.8,3.3,4.75,1.83,3.4,4.75,8,4,4,0,1.89,3.38,4.88,3,10
2021-02-20,Coventry,Brentford,2,0,4.33,3.6,1.83,3.5,3.25,2.2,11,10,5,2,4.75,3.62,1.84,4,7
2021-02-20,Bristol City,Barnsley,0,1,3.5,3.4,2.1,4.0,3.5,1.95,1,15,1,5,4.02,3.43,2.05,0,5
2021-02-20,Cardiff,Preston,4,0,1.95,3.3,4.2,2.0,3.3,4.0,12,12,8,5,1.99,3.48,4.18,1,5
2021-02-20,Huddersfield,Swansea,4,1,3.75,3.25,2.1,3.6,3.2,2.15,11,9,5,3,3.73,3.22,2.22,4,4
2021-02-20,Millwall,Wycombe,0,0,1.65,3.6,5.75,1.72,3.6,5.0,13,9,3,3,1.71,3.81,5.45,2,0
2021-02-20,Norwich,Rotherham,1,0,1.5,4.2,6.5,1.44,4.6,7.0,13,9,4,2,1.57,4.15,6.45,3,5
2021-02-20,Nott'm Forest,Blackburn,1,0,2.5,3.3,2.87,2.45,3.2,3.0,13,12,3,5,2.62,3.3,2.92,2,2
2021-02-20,QPR,Bournemouth,2,1,3.1,3.4,2.3,3.1,3.4,2.3,11,11,5,5,3.05,3.38,2.47,2,3
2021-02-20,Reading,Middlesbrough,0,2,2.45,3.1,3.1,2.45,3.0,3.2,13,8,3,5,2.49,3.2,3.19,5,4
2021-02-20,Sheffield Weds,Birmingham,0,1,2.45,3.0,3.25,2.75,2.9,2.9,10,7,3,2,2.51,3.05,3.32,7,2
2021-02-20,Stoke,Luton,3,0,2.2,3.1,3.6,2.15,3.1,3.8,18,8,8,1,2.32,3.17,3.55,8,2
2021-02-23,Birmingham,Norwich,1,3,5.75,3.8,1.6,6.0,4.0,1.57,14,12,6,6,5.75,3.98,1.65,4,3
2021-02-23,Derby,Huddersfield,2,0,2.15,3.2,3.6,2.15,3.2,3.6,12,5,4,1,2.23,3.23,3.71,3,6
2021-02-23,Middlesbrough,Bristol City,1,3,1.61,3.7,6.0,1.61,3.6,6.0,17,6,3,6,1.65,3.8,6.11,6,2
2021-02-23,Luton,Millwall,1,1,2.8,3.1,2.7,3.1,3.1,2.45,9,14,4,3,2.96,3.06,2.76,1,4
2021-02-23,Rotherham,Nott'm Forest,0,1,2.9,3.2,2.5,2.8,3.1,2.7,7,10,1,4,2.98,3.24,2.6,2,5
2021-02-23,Wycombe,Reading,1,0,4.33,3.6,1.83,4.33,3.5,1.85,9,18,5,4,4.44,3.61,1.9,3,11
2021-02-24,Barnsley,Stoke,2,0,2.3,3.25,3.25,2.25,3.1,3.5,12,12,4,1,2.42,3.2,3.31,5,8
2021-02-24,Brentford,Sheffield Weds,3,0,1.55,3.8,6.5,1.66,3.6,5.5,12,3,4,1,1.58,3.82,7.21,4,4
2021-02-24,Swansea,Coventry,1,0,2.0,3.25,4.0,2.15,3.0,3.75,11,8,2,1,2.06,3.29,4.17,2,4
2021-02-24,Blackburn,Watford,2,3,3.0,3.3,2.4,3.4,3.3,2.2,10,17,5,7,3.2,3.2,2.48,7,6
2021-02-24,Bournemouth,Cardiff,1,2,2.15,3.4,3.4,2.3,3.25,3.3,11,9,6,4,2.23,3.35,3.55,4,5
2021-02-24,Preston,QPR,0,0,2.8,3.3,2.55,3.0,3.25,2.4,15,6,3,2,2.82,3.25,2.74,8,2
2021-02-26,Derby,Nott'm Forest,1,1,2.6,3.0,3.0,2.6,2.9,3.1,13,13,2,5,2.72,3.01,3.05,3,5
2021-02-27,Bournemouth,Watford,1,0,2.87,3.25,2.5,2.7,3.2,2.7,7,12,3,1,2.89,3.34,2.62,5,4
2021-02-27,Barnsley,Millwall,2,1,2.15,3.3,3.5,2.1,3.25,3.75,14,6,6,3,2.26,3.33,3.49,10,3
2021-02-27,Birmingham,QPR,2,1,2.8,3.3,2.55,2.9,3.2,2.55,13,10,6,2,2.84,3.26,2.72,7,3
2021-02-27,Blackburn,Coventry,1,1,2.05,3.25,3.8,2.1,3.25,3.75,6,10,2,3,2.16,3.28,3.85,5,2
2021-02-27,Brentford,Stoke,2,1,1.8,3.5,4.75,1.75,3.5,5.0,15,10,4,3,1.84,3.6,4.79,4,1
2021-02-27,Luton,Sheffield Weds,3,2,2.2,3.2,3.6,2.25,3.1,3.5,7,16,3,3,2.28,3.22,3.58,7,7
2021-02-27,Middlesbrough,Cardiff,1,1,2.62,3.1,2.75,2.62,3.1,2.87,10,2,2,2,2.72,3.23,2.85,11,0
2021-02-27,Preston,Huddersfield,3,0,2.3,3.4,3.1,2.3,3.3,3.2,13,16,7,7,2.41,3.38,3.16,5,8
2021-02-27,Rotherham,Reading,0,1,2.87,3.3,2.5,3.4,3.3,2.2,17,11,1,4,2.93,3.29,2.62,10,8
2021-02-27,Swansea,Bristol City,1,3,1.8,3.4,5.0,1.66,3.5,5.75,21,9,9,4,1.8,3.51,5.26,8,3
2021-02-28,Wycombe,Norwich,0,2,7.5,4.33,1.44,9.0,5.25,1.33,8,19,1,5,8.23,4.58,1.44,5,4
2021-03-02,Cardiff,Derby,4,0,2.1,3.2,3.75,2.05,3.2,4.0,14,7,11,1,2.22,3.21,3.76,6,5
2021-03-02,Coventry,Middlesbrough,1,2,2.9,3.1,2.55,2.9,3.1,2.55,8,11,0,2,3.1,3.06,2.64,3,2
2021-03-02,Huddersfield,Birmingham,1,1,2.45,3.0,3.1,2.5,3.1,3.0,5,11,2,4,2.54,3.11,3.2,7,3
